node1,node2
6939,2180
6939,2399
6939,3063
6939,3315
6939,3516
6939,3623
6939,3866
6939,3889
6939,4153
6939,4641
6939,4811
6939,4813
6939,4971
6939,5084
6939,5553
6939,5621
6939,5655
6939,5682
6939,5961
6939,6064
6939,6116
6939,6145
6940,95
6940,186
6940,534
6940,1001
6940,1063
6940,1251
6940,1297
6940,1995
6940,2091
6940,2201
6940,3389
6940,3803
6940,4556
6940,5297
6940,5591
6940,5597
6940,6309
6941,183
6941,186
6941,882
6941,1735
6941,2247
6941,3010
6941,3414
6941,3968
6941,6261
6943,186
6943,385
6943,882
6943,929
6943,965
6943,2085
6943,3089
6943,3321
6943,3414
6943,3449
6943,3729
6943,3735
6943,4493
6943,4536
6943,4813
6943,5084
6943,5621
6943,5961
6943,6117
6943,6376
6947,186
6947,3421
6947,3516
6947,5621
6947,5961
6947,6387
6951,186
6951,489
6951,652
6951,683
6951,882
6951,1024
6951,1077
6951,1083
6951,1353
6951,1756
6951,2201
6951,4409
6951,4766
6951,4971
6951,5238
6951,5440
6951,5588
6951,5615
6957,186
6957,489
6957,588
6957,683
6957,892
6957,1863
6957,2963
6957,3389
6957,3758
6957,3803
6957,4355
6957,4971
6957,5597
6957,5615
6961,16
6961,1297
6961,4971
6961,5682
6963,186
6963,882
6963,3221
6963,3367
6963,6263
6965,186
6965,300
6965,1396
6965,1589
6965,2733
6965,3397
6965,4813
6965,5084
6965,5174
6965,5621
6965,6243
6966,5440
6970,882
6970,1430
6970,1648
6979,300
6979,4813
6979,5084
6979,5174
6979,5621
6979,5961
6980,186
6980,882
6980,1255
6980,1274
6980,1300
6980,3414
6980,5123
6981,167
6981,186
6981,385
6981,882
6981,929
6981,972
6981,1017
6981,1258
6981,1591
6981,1774
6981,2048
6981,2058
6981,2180
6981,2519
6981,2921
6981,3063
6981,3215
6981,3221
6981,3315
6981,3367
6981,3449
6981,3476
6981,3729
6981,3866
6981,3889
6981,4071
6981,4093
6981,4127
6981,4262
6981,4493
6981,4535
6981,4813
6981,4920
6981,5084
6981,5110
6981,5174
6981,5468
6981,5595
6981,5621
6981,5634
6981,5806
6981,5863
6981,5961
6981,6058
6981,6064
6981,6097
6981,6116
6981,6263
6981,6288
6981,6375
6981,6376
6982,186
6982,1396
6982,1589
6982,2208
6982,2587
6982,2733
6982,3397
6982,6243
6982,6309
6982,6402
6984,186
6984,300
6984,618
6984,882
6984,1097
6984,1158
6984,1301
6984,1474
6984,1649
6984,2206
6984,2698
6984,2921
6984,3073
6984,3215
6984,3429
6984,3915
6984,3958
6984,3968
6984,4071
6984,4093
6984,4361
6984,4813
6984,5084
6984,5174
6984,5795
6984,5961
6984,6058
6988,186
6988,427
6988,850
6988,868
6988,974
6988,1396
6988,1589
6988,2733
6988,2988
6988,3397
6988,4791
6988,4813
6988,5313
6988,5621
6988,5961
6988,6243
6990,186
6990,851
6990,1077
6990,2201
6990,4573
6992,2
6992,16
6992,45
6992,186
6992,226
6992,387
6992,652
6992,720
6992,882
6992,961
6992,1245
6992,1297
6992,1430
6992,1467
6992,1474
6992,1585
6992,2006
6992,2034
6992,2201
6992,2227
6992,2295
6992,2519
6992,2540
6992,2784
6992,2969
6992,3221
6992,3236
6992,3476
6992,3501
6992,3744
6992,4233
6992,4361
6992,4813
6992,4971
6992,5027
6992,5084
6992,5357
6992,5588
6992,5621
6992,5628
6992,5657
6992,5779
6992,5806
6992,5931
6992,5961
6992,6058
6992,6116
6992,6178
6992,6376
6995,186
6995,1297
6995,4971
6995,5682
6997,186
6997,226
6997,683
6997,961
6997,4233
6997,4971
6997,5591
7000,186
7000,882
7000,2104
7000,2300
7000,3221
7000,4824
7001,126
7001,186
7001,609
7001,652
7001,882
7001,1081
7001,1297
7001,1875
7001,2259
7001,2491
7001,3819
7001,3968
7001,4067
7001,4262
7001,4701
7001,4813
7001,4971
7001,5293
7001,5298
7001,5588
7001,5621
7001,5961
7001,6207
7006,186
7006,226
7006,683
7006,882
7006,1618
7006,3940
7006,4242
7006,4542
7006,4971
7006,5615
7006,5988
7012,16
7012,1297
7012,4971
7012,5682
7015,186
7015,1259
7015,2201
7015,4828
7015,5676
7015,6236
7018,45
7018,96
7018,186
7018,226
7018,341
7018,385
7018,386
7018,652
7018,683
7018,850
7018,868
7018,929
7018,967
7018,974
7018,1024
7018,1077
7018,1301
7018,1353
7018,1589
7018,2037
7018,2140
7018,2180
7018,2201
7018,2259
7018,2437
7018,2733
7018,2860
7018,2958
7018,2988
7018,3163
7018,3414
7018,3429
7018,3866
7018,3924
7018,3940
7018,3942
7018,3968
7018,4052
7018,4104
7018,4154
7018,4233
7018,4349
7018,4409
7018,4493
7018,4536
7018,4542
7018,4885
7018,4920
7018,4971
7018,5084
7018,5238
7018,5273
7018,5321
7018,5338
7018,5427
7018,5553
7018,5591
7018,5615
7018,5621
7018,5753
7018,5961
7018,5990
7018,6000
7018,6078
7018,6116
7018,6243
7018,6309
7019,186
7019,882
7019,1251
7019,1273
7019,2403
7019,3758
7019,3803
7019,3930
7019,5597
7027,652
7027,1295
7027,1589
7027,2519
7027,2733
7027,4813
7027,5024
7027,5195
7027,5588
7027,5621
7027,5806
7027,5931
7027,5933
7027,5961
7027,6064
7030,186
7030,1259
7030,2201
7030,4828
7030,5676
7030,6236
7032,186
7032,1119
7032,2733
7032,2931
7035,186
7035,882
7035,1251
7035,1578
7035,3758
7035,4582
7035,4971
