node1,node2
154,42176
154,42637
154,43052
154,43505
154,43834
154,43986
154,44446
154,44837
154,46674
154,47046
154,47405
154,47667
165,39810
165,39878
165,39900
165,40036
165,40660
165,40838
165,41217
165,41617
165,41626
165,41634
165,41718
165,41972
165,42128
165,42453
165,42458
165,43052
165,43548
165,43570
165,43780
165,44085
165,44201
165,44557
165,44625
165,44950
165,45850
165,46328
165,47266
165,47542
166,43289
166,47374
166,47384
170,39980
170,40032
170,40400
170,40438
170,40509
170,41070
170,41494
170,41646
170,42109
170,42434
170,42437
170,42658
170,43026
170,43103
170,43268
170,43289
170,43520
170,43566
170,43821
170,43848
170,43997
170,44055
170,44305
170,44311
170,44556
170,44605
170,45108
170,46366
170,46561
170,46656
170,46838
170,47061
174,40753
174,41718
174,42437
174,43051
174,43289
174,43570
174,43624
174,43987
174,43995
174,45268
174,45363
174,45850
174,45958
174,47021
174,47162
174,47294
174,47502
174,47529
174,47641
175,43289
175,44551
175,45056
175,45867
175,46888
176,39783
176,40794
176,40991
176,41234
176,43088
176,43135
176,43341
176,43717
176,44625
176,45363
176,45937
176,46342
176,47069
176,47480
176,47529
177,39736
177,39852
177,39950
177,40785
177,40879
177,41357
177,41447
177,41614
177,42167
177,42493
177,42840
177,42869
177,42907
177,43180
177,43289
177,43707
177,43970
177,44122
177,44405
177,44625
177,44668
177,45368
177,45397
177,45657
177,45845
177,46260
177,46342
177,46649
177,46725
177,47036
177,47188
177,47384
198,40196
198,40623
198,40661
198,40705
198,40724
198,40849
198,41045
198,41142
198,41367
198,41640
198,41749
198,42047
198,42372
198,42724
198,42799
198,42882
198,43007
198,43287
198,43326
198,43612
198,43884
198,43919
198,44000
198,44491
198,44702
198,44965
198,45212
198,45368
198,45552
198,45623
198,45688
198,45953
198,46070
198,46180
198,46536
198,46603
198,46721
198,47069
198,47162
198,47167
198,47502
198,47542
198,47641
202,41617
202,42128
202,42460
202,42736
202,43180
202,43289
202,43728
202,43962
202,44625
202,44998
202,45192
202,45850
202,47542
202,47562
203,39811
203,40058
203,40411
203,40507
203,40509
203,40671
203,40680
203,40783
203,40991
203,41004
203,41142
203,41249
203,41351
203,41377
203,41656
203,41666
203,41678
203,41748
203,41895
203,41982
203,42307
203,42449
203,42480
203,42531
203,42728
203,43052
203,43297
203,43486
203,44162
203,44421
203,44489
203,44589
203,44622
203,44745
203,44858
203,44966
203,45330
203,45516
203,46028
203,46033
203,46104
203,46146
203,46189
203,46226
203,46328
203,46410
203,46467
203,46553
203,46668
203,46949
203,46968
203,47116
203,47148
203,47152
203,47285
203,47335
203,47391
203,47480
203,47502
205,39859
205,40302
205,40459
205,40514
205,40587
205,40602
205,40628
205,40958
205,40959
205,41105
205,41138
205,41205
205,41328
205,41614
205,41634
205,41718
205,41786
205,42163
205,42231
205,42232
205,42302
205,42576
205,42645
205,42841
205,42847
205,42848
205,43033
205,43052
205,43053
205,43086
205,43115
205,43163
205,43180
205,43513
205,43551
205,43570
205,43719
205,43991
205,44137
205,44232
205,44437
205,44577
205,44619
205,44625
